model_entrez,model_symbol,human_entrez,human_symbol,species
38934,Sbp2,79048,SECISBP2,fly
36569,ReepB,7905,REEP5,fly
43115,CG4960,7905,REEP5,fly
31326,CG2875,79050,NOC4L,fly
31623,xit,79053,ALG8,fly
36694,Trpm,79054,TRPM8,fly
3772658,CG33722,79058,ASPSCR1,fly
36134,CG12935,79064,TMEM223,fly
36821,Atg9,79065,ATG9A,fly
36680,CG7544,79066,METTL16,fly
39860,Baldspot,79071,ELOVL6,fly
318867,CG31643,79072,FASTKD3,fly
37295,CG11788,79075,DSCC1,fly
318947,CG31800,79078,C1orf50,fly
32958,CG14210,79080,CCDC86,fly
41191,CG8412,79087,ALG12,fly
41866,Trs33,79090,TRAPPC6A,fly
40324,CG10584,79091,METTL22,fly
42801,CG10365,79094,CHAC1,fly
36604,Sin1,79109,MAPKAP1,fly
47906,Dek,7913,DEK,fly
36552,CG8067,79133,NDUFAF5,fly
32908,CG14194,79134,TMEM185B,fly
41959,CG5903,79135,APOO,fly
33369,Der-1,79139,DERL1,fly
33394,CG10874,79140,CCDC28B,fly
33900,frj,79143,MBOAT7,fly
37375,CG15651,79147,FKRP,fly
36170,CG12391,79149,ZSCAN5A,fly
41032,hb,79149,ZSCAN5A,fly
43092,Ssadh,7915,ALDH5A1,fly
35670,fa2h,79152,FA2H,fly
32058,antdh,79154,DHRS11,fly
3355162,CG40486,79154,DHRS11,fly
32128,CG9360,79154,DHRS11,fly
3355165,CG40485,79154,DHRS11,fly
33856,CG9150,79154,DHRS11,fly
31824,CG10962,79154,DHRS11,fly
39528,CG8757,79154,DHRS11,fly
42528,CG3301,79154,DHRS11,fly
43277,CG31064,79156,PLEKHF1,fly
43271,CG6051,79156,PLEKHF1,fly
41538,CG18549,79157,MFSD11,fly
35943,CG8027,79158,GNPTAB,fly
41261,CG12818,79165,LENG1,fly
38844,CG7546,7917,BAG6,fly
31267,CG2712,79175,ZNF343,fly
39697,Phs,79175,ZNF343,fly
41445,CG3281,79175,ZNF343,fly
32824,CG15056,79176,FBXL15,fly
35875,CG8272,79176,FBXL15,fly
36244,CG9003,79176,FBXL15,fly
40548,Skp2,79176,FBXL15,fly
43475,FipoQ,79176,FBXL15,fly
43344,CG5003,79176,FBXL15,fly
42013,CG14891,79176,FBXL15,fly
36170,CG12391,79177,ZNF576,fly
41032,hb,79177,ZNF576,fly
36696,CG8152,7918,GPANK1,fly
35158,Swip-1,79180,EFHD2,fly
35222,CG10237,79183,TTPAL,fly
38881,CG8111,79188,TMEM43,fly
38519,CG1309,7920,ABHD16A,fly
48805,Catsup,7922,SLC39A7,fly
31289,CG3603,7923,HSD17B8,fly
31267,CG2712,79230,ZNF557,fly
39697,Phs,79230,ZNF557,fly
41445,CG3281,79230,ZNF557,fly
326172,Nepl3,79258,MMEL1,fly
33005,Nep3,79258,MMEL1,fly
41172,Nepl12,79258,MMEL1,fly
43413,Nepl21,79258,MMEL1,fly
42701,Nepl15,79258,MMEL1,fly
43356,Nep7,79258,MMEL1,fly
43412,Nepl20,79258,MMEL1,fly
42449,Nep4,79258,MMEL1,fly
43410,Nepl18,79258,MMEL1,fly
43411,Nepl19,79258,MMEL1,fly
43400,CG1523,79269,DCAF10,fly
36905,Cbp53E,793,CALB1,fly
40605,opa,79364,ZXDC,fly
43767,ci,79364,ZXDC,fly
42717,lmd,79364,ZXDC,fly
32800,Hesr,79365,BHLHE41,fly
43152,E(spl)mbeta-HLH,79365,BHLHE41,fly
43151,E(spl)mgamma-HLH,79365,BHLHE41,fly
43150,E(spl)mdelta-HLH,79365,BHLHE41,fly
43156,E(spl)m3-HLH,79365,BHLHE41,fly
43158,E(spl)m5-HLH,79365,BHLHE41,fly
43160,E(spl)m7-HLH,79365,BHLHE41,fly
43161,E(spl)m8-HLH,79365,BHLHE41,fly
44669,cwo,79365,BHLHE41,fly
31358,brn,79369,B3GNT4,fly
36905,Cbp53E,794,CALB2,fly
5740310,Nox,79400,NOX5,fly
33839,Gal,79411,GLB1L,fly
41457,Ect3,79411,GLB1L,fly
3885647,Mitf,7942,TFEB,fly
36748,Diap2,79444,BIRC7,fly
32079,Pa1,79447,PAGR1,fly
37996,CG3776,79568,MAIP1,fly
37979,NKAIN,79570,NKAIN1,fly
41350,GCC88,79571,GCC1,fly
19835139,CG45062,79572,ATP13A3,fly
19835490,CG45063,79572,ATP13A3,fly
40495,SPoCk,79572,ATP13A3,fly
41867,CG5038,79573,TTC13,fly
33268,aru,79574,EPS8L3,fly
42050,CG8907,79574,EPS8L3,fly
40356,CG11309,79575,ABHD8,fly
40357,CG7632,79575,ABHD8,fly
38274,CG15879,79575,ABHD8,fly
38277,CG15820,79575,ABHD8,fly
48613,CG5704,79575,ABHD8,fly
48422,CG5707,79575,ABHD8,fly
41086,hyx,79577,CDC73,fly
43756,Rift,79581,SLC52A2,fly
33771,CG14020,79583,TMEM231,fly
31620,pod1,79585,CORO7,fly
32259,CG43313,79586,CHPF,fly
36563,CysRS-m,79587,CARS2,fly
33703,mRpL24,79590,MRPL24,fly
41060,CG8379,79591,ARMH3,fly
38472,Mul1,79594,MUL1,fly
39455,Sap130,79595,SAP130,fly
33610,Cep97,79598,CEP97,fly
50392,schlank,79603,CERS4,fly
42901,CG6432,79611,ACSS3,fly
32934,Naa15-16,79612,NAA16,fly
35155,Tango6,79613,TANGO6,fly
32551,CycD,79616,CCNJL,fly
37618,CycB,79616,CCNJL,fly
34924,CycE,79616,CCNJL,fly
32323,CG11164,79621,RNASEH2B,fly
326151,Pgant5,79623,GALNT14,fly
246627,Pgant9,79623,GALNT14,fly
37513,CG11475,79624,ARMT1,fly
37514,CG11474,79624,ARMT1,fly
34907,CG4161,79624,ARMT1,fly
37515,CG2921,79624,ARMT1,fly
37882,nord,79625,NDNF,fly
37751,sigmar,79626,TNFAIP8L2,fly
40171,Su(Tpl),79629,OCEL1,fly
39834,CG33158,79631,EFL1,fly
33627,ft,79633,FAT4,fly
40851,CG10098,79634,SCRN3,fly
35503,CG8245,79639,TMEM53,fly
39917,rogdi,79641,ROGDI,fly
317903,CG32191,79642,ARSJ,fly
246425,CG30059,79642,ARSJ,fly
36487,CG18278,79642,ARSJ,fly
39994,CG7402,79642,ARSJ,fly
39991,CG7408,79642,ARSJ,fly
53437,Sulf1,79642,ARSJ,fly
37581,Vps20,79643,CHMP6,fly
34136,CG7840,79644,SRD5A3,fly
40187,CG7646,79645,CLXN,fly
43126,CG5890,79645,CLXN,fly
46234,fbl,79646,PANK3,fly
38821,akirin,79647,AKIRIN1,fly
36272,MCPH1,79648,MCPH1,fly
38491,ens,79649,MAP7D3,fly
39690,AIMP2,7965,AIMP2,fly
41155,CG16790,79650,USB1,fly
2768944,rho-5,79651,RHBDF2,fly
43958,spag,79657,RPAP3,fly
32522,Graf,79658,ARHGAP10,fly
35073,btv,79659,DYNC2H1,fly
39588,Gbs-70E,79660,PPP1R3B,fly
43329,HSPBAP1,79663,HSPBAP1,fly
31105,rush,79666,PLEKHF2,fly
31267,CG2712,79673,ZNF329,fly
39697,Phs,79673,ZNF329,fly
41445,CG3281,79673,ZNF329,fly
38785,melt,79674,VEPH1,fly
318867,CG31643,79675,FASTKD1,fly
42876,jnj,79677,SMC6,fly
39399,app,79683,ZDHHC14,fly
32664,Sap30,79685,SAP30L,fly
39098,CG3434,79691,QTRT2,fly
3772640,CG33786,79693,YRDC,fly
33780,CG14015,79694,MANEA,fly
326151,Pgant5,79695,GALNT12,fly
246627,Pgant9,79695,GALNT12,fly
31374,NO66,79697,RIOX1,fly
34462,dbf,79698,ZMAT4,fly
38060,CG1231,79698,ZMAT4,fly
36792,CG8441,79706,PRKRIP1,fly
36774,CG8414,79707,NOL9,fly
59215,Arts,79711,IPO4,fly
59216,Apl,79711,IPO4,fly
32542,CG15914,79712,GTDC1,fly
41587,grsm,79716,NPEPL1,fly
42295,Ppcs,79717,PPCS,fly
33212,ebi,79718,TBL1XR1,fly
31006,Vsp37A,79720,VPS37B,fly
40624,Vps37B,79720,VPS37B,fly
32301,Set2,79723,SUV39H2,fly
30971,G9a,79723,SUV39H2,fly
41303,CG4565,79723,SUV39H2,fly
34540,Wdr59,79726,WDR59,fly
38639,lin-28,79727,LIN28A,fly
43654,cindr,79729,SH3D21,fly
39825,CG44836,79730,NSUN7,fly
36909,AsnRS-m,79731,NARS2,fly
31110,inc,79734,KCTD17,fly
40490,CG14450,79736,TEFM,fly
37533,CG11170,79742,DIPK2B,fly
36926,CG6984,79746,ECHDC3,fly
37336,maf-S,7975,MAFK,fly
35227,tj,7975,MAFK,fly
34462,dbf,79750,ZNF385D,fly
38060,CG1231,79750,ZNF385D,fly
3354996,CG17168,79753,SNIP1,fly
31023,fz3,7976,FZD3,fly
36749,bug,79770,TXNDC15,fly
37165,Mctp,79772,MCTP1,fly
33492,CG8814,79777,ACBD4,fly
38784,Acbp2,79777,ACBD4,fly
36912,Ehbp1,79778,MICALL2,fly
34837,mTTF,7978,MTERF1,fly
40220,CG17233,79780,CCDC82,fly
40192,CG14183,79781,IQCA1,fly
41154,CG16789,79781,IQCA1,fly
42432,CG10877,79783,SUGCT,fly
31572,CG12219,79788,ZNF665,fly
2768685,mld,79788,ZNF665,fly
32875,CG7101,79788,ZNF665,fly
32613,hang,79788,ZNF665,fly
31648,CG3032,79788,ZNF665,fly
32517,CG8944,79788,ZNF665,fly
32106,CG11695,79788,ZNF665,fly
31741,CG2129,79788,ZNF665,fly
36156,CG30020,79788,ZNF665,fly
36068,CG18011,79788,ZNF665,fly
35684,CG1602,79788,ZNF665,fly
36158,CG12942,79788,ZNF665,fly
35682,az2,79788,ZNF665,fly
36679,CG8089,79788,ZNF665,fly
34292,zf30C,79788,ZNF665,fly
41391,CG6791,79788,ZNF665,fly
39428,CG10654,79788,ZNF665,fly
38159,CG2199,79788,ZNF665,fly
40351,pzg,79788,ZNF665,fly
42141,CG17803,79788,ZNF665,fly
43572,Sry-delta,79788,ZNF665,fly
32489,CG15643,79794,SPRING1,fly
43031,Alg9,79796,ALG9,fly
43513,Rnb,79798,ARMC5,fly
35307,Ugt37A1,79799,UGT2A3,fly
35139,Ugt36E1,79799,UGT2A3,fly
35137,Ugt36F1,79799,UGT2A3,fly
37420,Ugt49B1,79799,UGT2A3,fly
37421,Ugt49C1,79799,UGT2A3,fly
35138,Ugt36D1,79799,UGT2A3,fly
33993,Ugt307A1,79799,UGT2A3,fly
41333,Ugt35B1,79799,UGT2A3,fly
40079,Ugt316A1,79799,UGT2A3,fly
41334,Ugt35A1,79799,UGT2A3,fly
44058,Ugt36A1,79799,UGT2A3,fly
41573,Ugt37A2,79799,UGT2A3,fly
43708,Ugt35D1,79799,UGT2A3,fly
41574,Ugt37A3,79799,UGT2A3,fly
59217,Ugt305A1,79799,UGT2A3,fly
53583,Ugt37C1,79799,UGT2A3,fly
42774,Ugt303B3,79799,UGT2A3,fly
53508,Ugt302E1,79799,UGT2A3,fly
53510,Ugt302C1,79799,UGT2A3,fly
53511,Ugt37D1,79799,UGT2A3,fly
42776,Ugt303B2,79799,UGT2A3,fly
53512,Ugt37E1,79799,UGT2A3,fly
53503,Ugt303A1,79799,UGT2A3,fly
53502,Ugt302K1,79799,UGT2A3,fly
42775,Ugt303B1,79799,UGT2A3,fly
53513,Ugt37C2,79799,UGT2A3,fly
53506,Ugt35E2,79799,UGT2A3,fly
53501,Ugt304A1,79799,UGT2A3,fly
42538,Ugt49B2,79799,UGT2A3,fly
53504,Ugt35E1,79799,UGT2A3,fly
53584,Ugt37B1,79799,UGT2A3,fly
38893,CG7565,7980,TFPI2,fly
35150,CG10428,79807,GSTCD,fly
42958,Saf-B,79811,SLTM,fly
30971,G9a,79813,EHMT1,fly
32301,Set2,79813,EHMT1,fly
41303,CG4565,79813,EHMT1,fly
40133,ash1,79813,EHMT1,fly
43162,gro,79816,TLE6,fly
34372,Mob3,79817,MOB3B,fly
38020,Dic61B,79819,DNAI4,fly
38210,CG13930,79819,DNAI4,fly
40301,CG3634,7982,ST7|ST7-OT3,fly
3355133,conu,79822,ARHGAP28,fly
35309,CG10947,79823,CAMKMT,fly
43500,Naa40,79829,NAA40,fly
38097,JMJD5,79831,KDM8,fly
38873,CG32369,79836,LONRF3,fly
36939,CG17287,79844,ZDHHC11,fly
36043,CG1407,79844,ZDHHC11,fly
34503,Dnz1,79844,ZDHHC11,fly
31965,CG17841,79850,TLCD3A,fly
40356,CG11309,79852,EPHX3,fly
38277,CG15820,79852,EPHX3,fly
38274,CG15879,79852,EPHX3,fly
40357,CG7632,79852,EPHX3,fly
48613,CG5704,79852,EPHX3,fly
48422,CG5707,79852,EPHX3,fly
31267,CG2712,79862,ZNF669,fly
39697,Phs,79862,ZNF669,fly
41445,CG3281,79862,ZNF669,fly
32549,CG15916,79863,RBFA,fly
40031,bora,79866,BORA,fly
38937,Cpsf6,79869,CPSF7,fly
5740752,CG34183,79871,RPAP2,fly
35256,Hakai,79872,CBLL1,fly
41384,CG10898,79873,NUDT18,fly
32094,Uba5,79876,UBA5,fly
40846,Dpck,79877,DCAKD,fly
32104,CG11696,7988,ZNF212,fly
35262,CG10631,7988,ZNF212,fly
43070,CG11902,7988,ZNF212,fly
42897,Nab2,79882,ZC3H14,fly
326120,HDAC11,79885,HDAC11,fly
39944,CG32176,79886,CAAP1,fly
38610,lama,79887,PLBD1,fly
31899,LPCAT,79888,LPCAT1,fly
31987,spri,79890,RIN3,fly
38144,Rabex-5,79890,RIN3,fly
32104,CG11696,79891,ZNF671,fly
35262,CG10631,79891,ZNF671,fly
43070,CG11902,79891,ZNF671,fly
33976,CG3430,79892,MCMBP,fly
40697,CG2182,79893,GGNBP2,fly
34736,CG31729,79895,ATP8B4,fly
31610,CG14440,79898,ZNF613,fly
31609,CG14442,79898,ZNF613,fly
36395,nemy,79901,CYBRD1,fly
37078,Nup75,79902,NUP85,fly
39142,Naa60,79903,NAA60,fly
37041,CG14490,79906,MORN1,fly
34137,Ostgamma,7991,TUSC3,fly
35296,Pyroxd1,79912,PYROXD1,fly
42173,Arp5,79913,ACTR5,fly
39770,elg1,79915,ATAD5,fly
37403,Magi,79917,MAGIX,fly
37973,Dll,79923,NANOG,fly
35129,Faf2,7993,UBXN8,fly
31667,Dok,79930,DOK3,fly
34169,CG13398,79930,DOK3,fly
38893,CG7565,79932,KIAA0319L,fly
43780,CG1674,79933,SYNPO2L,fly
32239,Coq8,79934,COQ8B,fly
32551,CycD,79935,CCNP,fly
37618,CycB,79935,CCNP,fly
34924,CycE,79935,CCNP,fly
33128,CG14621,79939,SLC35E1,fly
32318,tth,7994,KAT6A,fly
35485,d4,7994,KAT6A,fly
35156,L2HGDH,79944,L2HGDH,fly
31708,CG10778,79947,DHDDS,fly
35966,wun,79948,PLPPR3,fly
40470,CG11437,79948,PLPPR3,fly
40469,CG11438,79948,PLPPR3,fly
40471,CG11426,79948,PLPPR3,fly
40472,CG11425,79948,PLPPR3,fly
40672,CG12746,79948,PLPPR3,fly
40468,laza,79948,PLPPR3,fly
53558,wun2,79948,PLPPR3,fly
38321,dos,79949,PLEKHS1,fly
34839,l(2)34Fd,79954,NOL10,fly
246414,CG30047,79956,ERMP1,fly
246412,CG30043,79956,ERMP1,fly
246416,CG30049,79956,ERMP1,fly
37223,CG9416,79956,ERMP1,fly
37221,CG11961,79956,ERMP1,fly
37222,CG10051,79956,ERMP1,fly
36343,CG13160,79956,ERMP1,fly
37224,CG10062,79956,ERMP1,fly
37225,CG10073,79956,ERMP1,fly
37226,CG10081,79956,ERMP1,fly
36342,CG33012,79956,ERMP1,fly
42656,AdipoR,79957,PAQR6,fly
35929,CG18659,79958,DENND1C,fly
36982,Cc2d2a,79959,CEP76,fly
40850,Alh,79960,JADE1,fly
32683,wus,79962,DNAJC22,fly
117369,Desat1,79966,SCD5,fly
41536,Desat2,79966,SCD5,fly
41629,CG8630,79966,SCD5,fly
44006,Fad2,79966,SCD5,fly
33006,CG17003,79969,ATAT1,fly
39086,Tat,79969,ATAT1,fly
39259,wls,79971,WLS,fly
36064,gem,79977,GRHL2,fly
40074,CG3808,79979,TRMT2B,fly
33218,ex,79981,FRMD1,fly
31978,CG2887,79982,DNAJB14,fly
33308,CG5001,79982,DNAJB14,fly
246488,CG30156,79982,DNAJB14,fly
38643,DnaJ-1,79982,DNAJB14,fly
41707,CG3061,79982,DNAJB14,fly
41905,Ttc26,79989,TTC26,fly
326148,CG31523,79993,ELOVL7,fly
40943,ELOVL,79993,ELOVL7,fly
40567,CG31522,79993,ELOVL7,fly
42655,CG5326,79993,ELOVL7,fly
42657,bond,79993,ELOVL7,fly
42658,sit,79993,ELOVL7,fly
42659,CG33110,79993,ELOVL7,fly
31204,pcx,80003,PCNX2,fly
41431,glo,80004,ESRP2,fly
44095,fus,80004,ESRP2,fly
33165,Zir,80005,DOCK5,fly
34030,Ziz,80005,DOCK5,fly
34373,CG4953,80006,TRAPPC13,fly
36988,CG14480,80011,PSME3IP1,fly
31181,ph-p,80012,PHC3,fly
44889,ph-d,80012,PHC3,fly
32885,CG7332,80013,MINDY3,fly
41783,kibra,80014,WWC2,fly
42389,psidin,80018,NAA25,fly
40647,CG1172,80019,UBTD1,fly
35860,CG14743,80024,SLC8B1,fly
35857,CG12376,80024,SLC8B1,fly
35858,CG14744,80024,SLC8B1,fly
36190,CG13223,80024,SLC8B1,fly
36877,CG5348,80024,SLC8B1,fly
46234,fbl,80025,PANK2,fly
32824,CG15056,80028,FBXL18,fly
35875,CG8272,80028,FBXL18,fly
36244,CG9003,80028,FBXL18,fly
40548,Skp2,80028,FBXL18,fly
43344,CG5003,80028,FBXL18,fly
42013,CG14891,80028,FBXL18,fly
43475,FipoQ,80028,FBXL18,fly
31267,CG2712,80032,ZNF556,fly
39697,Phs,80032,ZNF556,fly
41445,CG3281,80032,ZNF556,fly
33419,Axud1,80034,CSRNP3,fly
36694,Trpm,80036,TRPM3,fly
31487,PGAP1,80055,PGAP1,fly
36133,wde,80063,ATF7IP2,fly
35498,TpnC4,801,CALM1,fly
31267,CG2712,80110,ZNF614,fly
39697,Phs,80110,ZNF614,fly
41445,CG3281,80110,ZNF614,fly
39258,IRSp53,80115,BAIAP2L2,fly
33567,Pif1,80119,PIF1,fly
35117,CG43338,80129,CCDC170,fly
35332,Hr38,8013,NR4A3,fly
34631,CG6712,80135,RPF1,fly
34844,elB,80139,ZNF703,fly
34847,noc,80139,ZNF703,fly
39856,Su(P),80142,PTGES2,fly
33971,Fgop2,80143,SIKE1,fly
38033,thoc7,80145,THOC7,fly
38911,Uxs,80146,UXS1,fly
34003,CG13784,80148,SLC66A2,fly
37937,CG42360,80149,ZC3H12A,fly
42394,Regnase-1,80149,ZC3H12A,fly
32488,CG7860,80150,ASRGL1,fly
39957,Edc3,80153,EDC3,fly
32934,Naa15-16,80155,NAA15,fly
34607,CG16965,80162,PGGHG,fly
317860,CG32112,80167,ABHD18,fly
35718,CG1941,80168,MOGAT2,fly
35720,CG1946,80168,MOGAT2,fly
35719,Dgat2,80168,MOGAT2,fly
34974,chif,80174,DBF4B,fly
35478,gus,80176,SPSB1,fly
37520,Plekhm1,80183,RUBCNL,fly
42823,tbrd-1,8019,BRD3,fly
38246,CG12025,80194,TMEM134,fly
36425,CG17019,80196,RNF34,fly
31044,mus81,80198,MUS81,fly
34166,fy,80199,FUZ,fly
41209,FBXO11,80204,FBXO11,fly
19836181,CG43998,80207,OPA3,fly
42826,CG13601,80207,OPA3,fly
42827,CG43999,80207,OPA3,fly
37627,CG13531,80208,SPG11,fly
32630,Nup153,8021,NUP214,fly
43869,amx,80213,TM2D3,fly
39495,CG17687,80217,CFAP43,fly
44724,san,80218,NAA50,fly
35568,CG9410,80219,COQ10B,fly
33766,CG12512,80221,ACSF2,fly
45784,ThrRS,80222,TARS2,fly
32850,Rip11,80223,RAB11FIP1,fly
35452,CG3262,80224,NUBPL,fly
37040,olf186-F,80228,ORAI2,fly
43277,CG31064,80230,RUFY1,fly
43271,CG6051,80230,RUFY1,fly
40386,CG7611,80232,WDR26,fly
40171,Su(Tpl),80237,ELL3,fly
36725,CG8195,80255,SLC35F5,fly
32528,Efhc1.1,80258,EFHC2,fly
37284,Efhc1.2,80258,EFHC2,fly
38943,CG7083,80262,PHAF1,fly
318624,alpha-Man-Ic,80267,EDEM3,fly
31957,alpha-Man-Ia,80267,EDEM3,fly
34714,Edem2,80267,EDEM3,fly
31902,Gga,8027,STAM,fly
34425,Wdfy2,8027,STAM,fly
34505,Stam,8027,STAM,fly
37465,CG10082,80271,ITPKC,fly
34300,IP3K1,80271,ITPKC,fly
36508,Roe1,80273,GRPEL1,fly
246534,CG30291,80279,CDK5RAP3,fly
35648,Br140,8028,MLLT10,fly
39334,CG42255,8029,CUBN,fly
34837,mTTF,80298,MTERF2,fly
39903,CG6664,8030,CCDC6,fly
35158,Swip-1,80303,EFHD1,fly
26067077,CG46280,80305,TRABD,fly
43079,MED28,80306,MED28,fly
32240,CG4407,80308,FLAD1,fly
34759,CG16848,80308,FLAD1,fly
36238,E(Pc),80314,EPC1,fly
39018,orb2,80315,CPEB4,fly
35040,CG6380,80316,PPP1R2C,fly
35034,CG12620,80316,PPP1R2C,fly
39156,I-2,80316,PPP1R2C,fly
2768719,luna,80320,SP6,fly
42440,Pus1,80324,PUS1,fly
32838,Wnt5,80326,WNT10A,fly
34011,Wnt10,80326,WNT10A,fly
35975,Wnt2,80326,WNT10A,fly
3354941,l(3)80Fg,80331,DNAJC5,fly
41161,P58IPK,80331,DNAJC5,fly
40332,CG10565,80331,DNAJC5,fly
32561,mmd,80332,ADAM33,fly
40187,CG7646,80333,KCNIP4,fly
43126,CG5890,80333,KCNIP4,fly
34153,Wdr82,80335,WDR82,fly
3355127,Slmap,80342,TRAF3IP3,fly
37329,CG9945,80344,DCAF11,fly
32103,Reepl1,80346,REEP4,fly
37766,CG5539,80346,REEP4,fly
38647,Ppat-Dpck,80347,COASY,fly
41226,CG3909,80349,WDR61,fly
43095,Tnks,80351,TNKS2,fly
43096,RASSF8,8045,RASSF7,fly
37853,Mlp60A,8048,CSRP3,fly
40849,Mlp84B,8048,CSRP3,fly
35498,TpnC4,805,CALM2,fly
43867,Atf3,8061,FOSL1,fly
43434,Cul5,8065,CUL5,fly
37148,Gint3,80700,UBXN6,fly
34679,CG17036,80704,SLC19A3,fly
41307,CG14694,80704,SLC19A3,fly
41308,CG6574,80704,SLC19A3,fly
32567,exd,80714,PBX4,fly
36372,vis,80714,PBX4,fly
36373,achi,80714,PBX4,fly
41273,hth,80714,PBX4,fly
41375,CG5281,80723,SLC35G2,fly
31121,CG32809,80725,SRCIN1,fly
31071,CG3638,80727,TTYH3,fly
33109,tty,80727,TTYH3,fly
42496,RhoGAP93B,80728,ARHGAP39,fly
34952,PRL-1,8073,PTP4A2,fly
318956,Tsen2,80746,TSEN2,fly
31318,CG10802,80755,AARSD1,fly
326197,Ndfip,80762,NDFIP1,fly
38086,CG13894,80764,THAP7,fly
37927,Start1,80765,STARD5,fly
32475,CG6299,80772,CPTP,fly
36965,Tes,80774,LIMD2,fly
3346177,CG33506,80775,TMEM177,fly
10178891,B9d2,80776,B9D2,fly
35688,Cyt-b5,80777,CYB5B,fly
41674,omd,80789,INTS5,fly
36750,Mlf,8079,MLF2,fly
35498,TpnC4,808,CALM3,fly
36612,Asx,80816,ASXL3,fly
32163,CG1806,8082,SSPN,fly
30971,G9a,8085,KMT2D,fly
32301,Set2,8085,KMT2D,fly
31149,trr,8085,KMT2D,fly
41303,CG4565,8085,KMT2D,fly
37962,egg,8085,KMT2D,fly
40133,ash1,8085,KMT2D,fly
35842,Lnpk,80856,LNPK,fly
31881,Aladin,8086,AAAS,fly
34349,CG13137,8086,AAAS,fly
37528,Fmr1,8087,FXR1,fly
41958,Sb,80975,TMPRSS5,fly
59226,CG17242,80975,TMPRSS5,fly
32050,CDK2AP1,8099,CDK2AP1,fly
35498,TpnC4,810,CALML3,fly
32838,Wnt5,81029,WNT5B,fly
35975,Wnt2,81029,WNT5B,fly
34011,Wnt10,81029,WNT5B,fly
31653,CG4607,81031,SLC2A10,fly
33547,CG3285,81031,SLC2A10,fly
33548,CG15408,81031,SLC2A10,fly
33542,CG15406,81031,SLC2A10,fly
2768938,CG33281,81031,SLC2A10,fly
10178905,CG42826,81031,SLC2A10,fly
2768939,CG33282,81031,SLC2A10,fly
33545,CG8837,81031,SLC2A10,fly
326185,CG32054,81031,SLC2A10,fly
35520,CG7882,81031,SLC2A10,fly
35774,sut1,81031,SLC2A10,fly
36055,sut4,81031,SLC2A10,fly
36994,CG6484,81031,SLC2A10,fly
36742,CG8249,81031,SLC2A10,fly
36248,Tret1-1,81031,SLC2A10,fly
36249,Tret1-2,81031,SLC2A10,fly
39178,CG32053,81031,SLC2A10,fly
39179,CG42825,81031,SLC2A10,fly
40727,CG1208,81031,SLC2A10,fly
39177,CG14160,81031,SLC2A10,fly
39458,CG10960,81031,SLC2A10,fly
40867,CG14605,81031,SLC2A10,fly
40866,CG14606,81031,SLC2A10,fly
41977,CG6901,81031,SLC2A10,fly
41978,CG17929,81031,SLC2A10,fly
41979,CG17930,81031,SLC2A10,fly
44268,sut3,81031,SLC2A10,fly
42036,Glut3,81031,SLC2A10,fly
44269,sut2,81031,SLC2A10,fly
36806,CngA,81033,KCNH6,fly
37843,sei,81033,KCNH6,fly
35941,CG8026,81034,SLC25A32,fly
32267,CG4332,81037,CLPTM1L,fly
35788,Pabp2,8106,PABPN1,fly
32318,tth,8110,DPF3,fly
35485,d4,8110,DPF3,fly
31381,rb,8120,AP3B2,fly
37043,Mapmodulin,8125,ANP32A,fly
38145,scf,813,CALU,fly
39550,Nprl3,8131,NPRL3,fly
40510,slif,8140,SLC7A5,fly
39662,CG7255,8140,SLC7A5,fly
39990,CG5535,8140,SLC7A5,fly
39625,mnd,8140,SLC7A5,fly
43707,CG1607,8140,SLC7A5,fly
32587,caz,8148,TAF15,fly
37831,Rsph4a,81492,RSPH6A,fly
39492,snky,81501,DCSTAMP,fly
33227,Spp,81502,HM13,fly
39684,CG7739,81533,ITFG1,fly
318911,CG31717,81537,SGPP1,fly
326194,CG32081,81539,SLC38A1,fly
32695,CG4991,81539,SLC38A1,fly
32694,CG16700,81539,SLC38A1,fly
34160,CG13384,81539,SLC38A1,fly
36161,polyph,81539,SLC38A1,fly
36574,VGAT,81539,SLC38A1,fly
39230,CG32079,81539,SLC38A1,fly
38264,CG1139,81539,SLC38A1,fly
39232,CG7888,81539,SLC38A1,fly
42988,mah,81539,SLC38A1,fly
36270,ERp60,81542,TMX1,fly
39651,Pdi,81542,TMX1,fly
39775,CG5027,81542,TMX1,fly
39612,Tdrd3,81550,TDRD3,fly
33863,stai,81551,STMN4,fly
39206,CG32066,81553,CYRIA,fly
2768968,CG33288,81554,RCC1L,fly
33261,CG3862,81554,RCC1L,fly
34696,Yip1d1,81555,YIPF5,fly
33300,IntS14,81556,INTS14,fly
40860,MAGE,81557,MAGED4B,fly
42872,CG5510,81562,LMAN2L,fly
38755,tow,81563,C1orf21,fly
33419,Axud1,81566,CSRNP2,fly
32124,prtp,81567,TXNDC5,fly
36034,Pdrg1,81572,PDRG1,fly
37072,CG5742,81573,ANKRD13C,fly
37178,CG15084,81576,YJU2B,fly
33356,CG17712,81577,GFOD2,fly
39734,GXIVsPLA2,81579,PLA2G12A,fly
2768949,Urm1,81605,URM1,fly
35097,Fas3,81607,NECTIN4,fly
31493,Snx27,81609,SNX27,fly
37043,Mapmodulin,81611,ANP32E,fly
32426,pdgy,81616,ACSBG2,fly
26067068,Fatp1,81616,ACSBG2,fly
37357,CG17999,81616,ACSBG2,fly
37657,Fatp2,81616,ACSBG2,fly
37358,CG9993,81616,ACSBG2,fly
