symbol,compound,compound_label,direction,phase,layer
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/3386,fluoxetine_3386.0,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/35026803,CAY-10470,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/3676,lidocaine_3676,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/3676,lidocaine_3676.0,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/3682562,BG-1001,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/3896,lavendustin-c,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/3949,"1-(2,3,4-trimethoxybenzyl)-4-(bis(4-fluorophenyl)methyl)piperazine_3949",positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/4031,Mebeverine,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/4031,mebeverine_4031.0,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/40854,Oxfendazole,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/415541,U-18666A,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/4216,ML-7,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/421610,GANT-61,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/42623900,(S)-2-[9-biphenyl-4-ylmethyl-2-(indan-5-yloxy)-9H-purin-6-ylamino]-3-phenyl-propan-1-ol_42623900,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/439533,Taxifolin,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/439533,taxifolin_439533.0,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/442972,cyclopamine_442972,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/442972,cyclopamine_442972.0,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/444,bupropion_444,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/44483163,"4-((1R,2S,6R,7S)-3,5-Dioxo-4-aza-tricyclo[5.2.1.0*2,6*]dec-8-en-4-yl)-N-quinolin-8-yl-benzamide_44483163",negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/44506448,6-(2-(biphenyl-4-ylmethylene)hydrazinyl)-N-hydroxy-6-oxohexanamide_44506448,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/4452,"N-((2S,3S)-1-Benzyl-2-methyl-pyrrolidin-3-yl)-5-chloro-2-methoxy-4-methylamino-benzamide_4452",positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/44607591,KU-C104142,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/446155,fluvastatin_446155,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/44623946,3-(5-(4-(1H-imidazol-1-yl)phenyl)-1-(4-carbamoyl-2-methylphenyl)-1H-pyrrol-2-yl)propanoic acid_44623946,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/44819697,"N-(biphenyl-2-yl)-8-(4-(pyridin-3-yl)-1H-1,2,3-triazol-1-yl)octanamide_44819697",positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/449241,N-(2-(3-(4-bromophenyl)allylamino)ethyl)isoquinoline-5-sulfonamide_449241,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/449381,oseltamivir-carboxylate,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/449459,4-hydroxytamoxifen_449459,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/45006067,parthenolide,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/4519822,MRS-1334,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/456201,Ketoconazole_456201,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/46848036,flumatinib_46848036,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/4926,promazine_4926.0,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/4926,SID11111652_4926,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/49766549,TL-HRAS-27,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/49849912,CAM-9-027-3,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/4995951,"9-Methoxy-2-methyl-11,12-dihydro-3H,6aH,13H-6-oxa-3,12a-diaza-benzo[a]cyclopenta[h]anthracene-1-carboxylic acid ethyl ester_4995951",positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5145950,SID11113838_5145950,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5152,Salmeterol_5152,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/51576,acifran,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5202074,MRS-1845,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5281078,mycophenolate mofetil_5281078.0,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5281078,mycophenolate-mofetil,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5282071,Ascomycin_5282071,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5284329,Purmorphamine,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5291,IMATINIB,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5291,imatinib_5291,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5311309,Nateglinide,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5312529,eicosatrienoic-acid,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/53389,SID11114108_53389,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5362119,lisinopril_5362119,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5362119,lisinopril_5362119.0,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/54260,Amorolfine,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/54454,simvastatin_54454,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5452,Thioridazine_5452,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/54659991,SA-1456576,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/54666566,SA-1922257,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/54666570,SA-1921456,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5566,SID11110645_5566,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5597,Troxipide,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5702003,Mitomycin-c,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5702063,"amino(2-(2,6-dichlorobenzylidene)hydrazinyl)methaniminium_5702063",positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5702063,guanabenz_5702063.0,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5702094,norethindrone,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5730,ZM-336372,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5732,"N,N-Dimethyl-2-(6-methyl-2-p-tolyl-imidazo[1,2-a]pyridin-3-yl)-acetamide_5732",positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/5732,zolpidem_5732.0,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/57379345,CERITINIB,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/57379345,Ceritinib_57379345,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/60184300,SA-1938867,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/6253,"4-amino-1-((2R,3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)pyrimidin-2(1H)-one_6253",negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/6253,cytarabine_6253.0,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/636403,Carbenoxolone_636403,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/639665,xanthohumol,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/6610216,DL-PDMP,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/6610268,berbamine,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/67243342,TUL-XIX029,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/68617,Sertraline_68617,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/68617,sertraline_68617.0,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/68911,Artemether,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/68911,artemether_68911.0,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/6913176,NXY-059,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/6914657,(E)-N-(4-(1-benzoylpiperidin-4-yl)butyl)-3-(pyridin-3-yl)acrylamide_6914657,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/6918508,"N8-(3-Chloro-4-fluorophenyl)-N2-(1-methylpiperidin-4-yl)-pyrimido[5,4-d]pyrimidine-2,8-diamine_6918508",positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/71203,vinburnine_71203,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/73265276,WZ-7043,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/73707372,PP-30,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/7791937,BG-1022,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/9549298,(4-(4-(benzo[b]thiophen-2-yl)pyrimidin-2-ylamino)phenyl)(4-(pyrrolidin-1-yl)piperidin-1-yl)methanone_9549298,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/97807,safrolglycol,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/9902311,TGX-115,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/9934347,SID103904601_9934347,negatively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/9941444,Pasireotide,positively regulates,,probe/bioactivity
FASN,https://pubchem.ncbi.nlm.nih.gov/compound/9953769,"6-methyl-1'-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethyl]spiro[1,4-dihydro-2H-benzo[d][1,3]oxazine-4,4'-(hexahydropyridine)]-2-one_9953769",positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/104842,"(S)-4,11-Diethyl-4-hydroxy-1,12-dihydro-4H-2-oxa-6,12a-diaza-dibenzo[b,h]fluorene-3,13-dione_104842",positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/104858,S-nitrosoglutathione,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/10521421,Akt inhibitor X_10521421,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/10745,acetylsalicylsalicylic-acid,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/107807,Perindopril_107807,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/107807,perindopril_107807.0,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/110634,vardenafil_110634,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/11210285,BML-284,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/119182,clofarabine_119182,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/11955855,(S)-1-(5-bromo-4-methyl-2-(morpholin-2-ylmethoxy)phenyl)-3-(5-methylpyrazin-2-yl)urea_11955855,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/128853,delphinidin,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/135411,6-(3-Adamantan-1-yl-4-hydroxy-phenyl)-naphthalene-2-carboxylic acid_135411,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/1549120,Epalrestat_1549120,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/167551,Anacardic-acid,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/172997,"N-[4-(5H,11H-Benzo[e]pyrrolo[1,2-a][1,4]diazepine-10-carbonyl)-3-chloro-phenyl]-5-fluoro-2-methyl-benzamide_172997",negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/176407,"4-(2-((7-Amino-2-(furan-2-yl)-[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino)ethyl)phenol_176407",negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/176873,Cilengitide,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/17754438,"2-(4-(1-(quinolin-6-ylmethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-1H-pyrazol-1-yl)ethanol_17754438",negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/180933,SID11112883_180933,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/2116,alpha-tocopherol,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/2126,Ro 40-6055_2126,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/2157,AMIODARONE,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/2157,amiodarone_2157.0,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/2157,SID11110785_2157,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/23891056,I-606051,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/23891514,I-606061,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/2467,"4-Pyrrolidin-1-yl-1-(2,4,6-trimethoxy-phenyl)-butan-1-one_2467",negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/24856436,"2-allyl-1-(6-(2-hydroxypropan-2-yl)pyridin-2-yl)-6-(4-(4-methylpiperazin-1-yl)phenylamino)-1H-pyrazolo[3,4-d]pyrimidin-3(2H)-one_24856436",positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/25021165,"4-nitrophenyl 4-(dibenzo[d][1,3]dioxol-5-yl(hydroxy)methyl)piperidine-1-carboxylate_25021165",negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/2674,cercosporin,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/2726824,XAV-939,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/2853908,SA-3676,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/2946601,JW-55,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/2972,Deferiprone,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/3025961,2-methyl-6-(phenylethynyl)pyridine_3025961,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/3037918,Dimemorfan,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/3038522,MLN-518_3038522,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/3276,Etanidazole,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/3346,fenthion,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/3652,Hydroxychloroquine_3652,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/3652,hydroxychloroquine_3652.0,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/379077,"6-chloro-7-(2-morpholinoethylamino)quinoline-5,8-dione_379077",positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/3906779,Ro-106-9920,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/3926765,amsacrine,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/3949,"1-(2,3,4-trimethoxybenzyl)-4-(bis(4-fluorophenyl)methyl)piperazine_3949",negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/395754,FTI 276_395754,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/4086,orciprenaline_4086,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/44093,1-(3-Mercapto-2-methyl-propionyl)-pyrrolidine-2-carboxylic acid_44093,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/44093,captopril_44093.0,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/443874,Temocapril,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/44483163,"4-((1R,2S,6R,7S)-3,5-Dioxo-4-aza-tricyclo[5.2.1.0*2,6*]dec-8-en-4-yl)-N-quinolin-8-yl-benzamide_44483163",negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/4552,SID11111514_4552,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/46209133,Omarigliptin_46209133,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/46901937,"7-(2-(2-(dimethylamino)ethoxy)ethoxy)-6-methoxy-2-(4-methyl-1,4-diazepan-1-yl)-N-(1-methylpiperidin-4-yl)quinazolin-4-amine_46901937",negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/46901937,UNC-0321,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/4713,SID11113963_4713,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/49835860,ST-4062971,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/5035,raloxifene_5035,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/5092,ROLIPRAM,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/5092,Rolipram_5092,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/5152,Salmeterol_5152,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/5280723,PGE<sub>1</sub>_5280723,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/5281855,Ellagic acid_5281855,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/5281855,ellagic acid_5281855.0,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/5282367,Menatetrenone,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/5337366,SA-25547,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/5379,Gatifloxacin,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/56965963,KIN001-242,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/5702051,estradiol-cypionate,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/604519,"2,3,5,6,7,8-Hexahydro-1H-cyclopenta[b]quinolin-9-ylamine_604519",positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Gemcitabine,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/60823,atorvastatin_60823,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/60823,atorvastatin_60823.0,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/65663,aloxistatin,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/659031,EMF-sumo1-11,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/6610344,forskolin,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/6708778,Teniposide,positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/67475270,"(3R,4S)-4-(4-fluorobenzamido)-6-(4-(oxetan-3-yl)piperazin-1-yl)chroman-3-yl methylcarbamate_67475270",negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/702558,"(2S)-2-(1,3-dioxoisoindolin-2-yl)-3-(1H-indol-3-yl)propanoic acid_702558",negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/71748056,"1-(1-acryloylindolin-6-yl)-9-(1-methyl-1H-pyrazol-4-yl)benzo[h][1,6]naphthyridin-2(1H)-one_71748056",positively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/72200818,GSK-J1,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/73707385,TL-AA09,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/89683805,Enasidenib_89683805,negatively regulates,,probe/bioactivity
GADD45A,https://pubchem.ncbi.nlm.nih.gov/compound/92727,Lopinavir_92727,negatively regulates,,probe/bioactivity
GFPT2,https://pubchem.ncbi.nlm.nih.gov/compound/449215,Cycloserine,positively regulates,,probe/bioactivity
GFPT2,https://pubchem.ncbi.nlm.nih.gov/compound/5329480,N-(4-(3-fluorobenzyloxy)-3-chlorophenyl)-6-(2-((2-(methylsulfonyl)ethylamino)methyl)thiazol-4-yl)quinazolin-4-amine_5329480,negatively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/3926,"2-(4-(4,4-bis(4-fluorophenyl)butyl)piperazin-1-yl)-N-(2,6-dimethylphenyl)acetamide_3926",negatively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/4829,Pioglitazone_4829,positively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/4829,pioglitazone_4829.0,positively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/51001932,taselisib_51001932,negatively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/5284627,"sulfamic acid (3aS,5aR,8aR,8bS)-2,2,7,7-tetramethyl-tetrahydro-benzo[1,2-d,3,4-d']bis[1,3]dioxol-3a-ylmethyl ester_5284627",positively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/5284627,topiramate_5284627.0,positively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/5340,sulfathiazole,positively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/5340,sulfathiazole_5340.0,positively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/54617432,SA-424380,negatively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/59239165,"(S)-1-ethyl-3-(4-(4-(3-methylmorpholino)-7-(oxetan-3-yl)-5,6,7,8-tetrahydropyrido[3,4-d]pyrimidin-2-yl)phenyl)urea_59239165",negatively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/6440033,Temsirolimus,negatively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/65981,repaglinide_65981,positively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/65981,repaglinide_65981.0,positively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/693139,CAY-10577,positively regulates,,probe/bioactivity
HIGD1A,https://pubchem.ncbi.nlm.nih.gov/compound/71317162,GSK-1059615,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/10223146,"N-(2,6-dichloropyridin-4-yl)-2-(4-isopropyl-1,3-dimethyl-1H-pyrazolo[3,4-b]pyridin-6-yl)hydrazinecarboxamide_10223146",positively regulates,,probe/bioactivity
