entity_type,entity,entity_id,biotype,relationship,sources,n_sources,evidence_types,best_score,score_type,tissue_celltype,confidence_tier,notes
drug,Gosogliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Henagliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Hydrochlorothiazide,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Ibipinabant,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Imeglimin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Indapamide,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Ipragliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Irbesartan,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Licogliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Linagliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Lisinopril,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Lobeglitazone,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Lorcaserin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Losartan,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Lotiglipron,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Metformin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Metoprolol,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Miglitol,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Mitiglinide,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Muraglitazar,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Nateglinide,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Niacin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Olmesartan,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Omarigliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Omega-3-Acid Ethyl Esters,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Orforglipron,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Perindopril,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Pioglitazone,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Pitavastatin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Pravastatin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Propranolol,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Quercetin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Ramipril,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Ranolazine,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Remogliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Repaglinide,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Resveratrol,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Retagliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Rimonabant,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Rivaroxaban,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Rivoglitazone,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Rosiglitazone,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Rosuvastatin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Saxagliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Simvastatin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Sitagliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Sotagliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Sulforaphane,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Tadalafil,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Taranabant,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Telmisartan,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Teneligliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Terazosin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Tesaglitazar,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Tesofensine,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Tetrahydrocannabivarin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Ticagrelor,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Tofogliflozin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Tolazamide,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Tolbutamide,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Torsemide,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Trelagliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Valsartan,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Verapamil,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Vildagliptin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Voglibose,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Volagidemab,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Warfarin,,,indicated_or_investigated_for_T2D,prokn,1,curated_link,,ChEMBL_indication,,T3 medium,ChEMBL indication (approved/investigational/failed mixed)
drug,Acetazolamide,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Amcinonide,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Amlodipine,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Atenolol,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Chlorothiazide,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Chlorthalidone,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Clonidine,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Dexfenfluramine,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Dichlorophen,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Diclofenamide,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Diethylpropion,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Etretinate,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Fenfluramine,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Halcinonide,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Hydrochlorothiazide,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Methazolamide,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Phenmetrazine,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Reserpine,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Sulfamethizole,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
drug,Triamterene,,,contraindicated_for_T2D,rdkg,1,curated_link,,,,T3 medium,worsens glycemic control / prescribing caution
environmental_factor,"2,4-Dichlorophenoxyacetic Acid",,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Agent Orange,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Air Pollutants,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Arsenic,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Boron,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Bromine,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Cadmium,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Calcium,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Cesium,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Chromium,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Copper,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Dichlorodiphenyl Dichloroethylene,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Docosahexaenoic Acids,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,"Fatty Acids, Omega-3",,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Gallium,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Gold,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Indium,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Iron,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Lead,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Magnesium,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Manganese,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Mercury,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Metals,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Molybdenum,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Nickel,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Polychlorinated Biphenyls,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Rubidium,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Selenium,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Silver,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Strontium,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Tantalum,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Thallium,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Tin,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Vehicle Emissions,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,Zinc,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,alpha-Linolenic Acid,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,alpha-hexachlorocyclohexane,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,beta-hexachlorocyclohexane,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,bis(4-hydroxyphenyl)sulfone,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,bisphenol A,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,delta-hexachlorocyclohexane,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,docosapentaenoic acid,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,perfluorooctane sulfonic acid,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
environmental_factor,perfluorooctanoic acid,,,contributes_to_T2D,rdkg,1,curated_link,,,,T4 low,environmental/chemical exposure (CTD-derived)
altered_activity_gene,ANKRD20A1,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+1.19,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,IRF8,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.85,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,IL27,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.53,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,NHLH2,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.52,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,NUPR1,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.52,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,MSN,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.51,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,FLG,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.48,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,FABP5,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.48,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,HLA-DRB5,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.46,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,NEFL,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.27,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,SH2D3A,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.26,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,TBX2,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.19,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,PRDM1,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.15,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,PTCHD1,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.14,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,FPR3,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.16,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,RETN,,,increased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,+0.12,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,RASSF10,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-2.36,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,ADH6,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-2.30,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,A1CF,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-2.22,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,FOXE1,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-2.19,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,TMED6,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-2.06,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,PCDH20,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-2.06,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,DACT2,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-2.05,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,ST8SIA4,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-2.04,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,HNF1A,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.99,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,SYDE2,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.98,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,HGD,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.95,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,TTR,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.92,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,NPC1L1,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.91,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,RASGRP1,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.86,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,FFAR4,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.80,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,ASCL2,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.79,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,HCN4,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.75,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,MC4R,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.72,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,GABRA2,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.72,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,SGK2,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.71,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,GPR119,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.69,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_gene,MTNR1B,,,decreased_OCR_gene_activity_in_T2D,pankgraph,1,measured_activity_change,-1.69,log2(T2D/nondiabetic)_OCR,pancreatic beta cell (CL:0000169),T3 medium,
altered_activity_program,66 genes up-regulated (islet of Langerhans),,,upregulated_in_T2D,gene-expression-atlas-okn,1,measured_activity_change,66,n_DE_genes(adj-p<0.05),islet of Langerhans (UBERON_0000006),T2 high,
altered_activity_program,6 genes down-regulated (islet of Langerhans),,,downregulated_in_T2D,gene-expression-atlas-okn,1,measured_activity_change,6,n_DE_genes(adj-p<0.05),islet of Langerhans (UBERON_0000006),T2 high,
altered_activity_program,13 genes up-regulated (retina),,,upregulated_in_T2D,gene-expression-atlas-okn,1,measured_activity_change,13,n_DE_genes(adj-p<0.05),retina (UBERON_0000966),T2 high,
altered_activity_program,1 genes down-regulated (retina),,,downregulated_in_T2D,gene-expression-atlas-okn,1,measured_activity_change,1,n_DE_genes(adj-p<0.05),retina (UBERON_0000966),T2 high,
