assay	gene	symbol	taxonomy	log2fc	adj_p_value	group_mean_1	group_mean_2	osd	entrez
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19736	Rgs4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.277344	0.00527727	6.44577	6.16842	OSD-25	19736
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19744	Rheb	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.516209	0.00165907	8.73507	8.21887	OSD-25	19744
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19771	Rlbp1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.309597	0.0977736	5.38444	5.69404	OSD-25	19771
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19777	Uri1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.475072	0.0090878	8.7845	8.30943	OSD-25	19777
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19791	Rn18s|Rn18s-rs5	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.0995977	0.0509061	13.9821	14.0817	OSD-25	19791
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19817	Rn7sk	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.239619	0.00704815	13.258	13.4976	OSD-25	19817
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19820	Rlim	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.454795	0.00102087	8.68164	8.22685	OSD-25	19820
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19822	Rnf4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.606106	8.26705e-05	10.4207	9.81456	OSD-25	19822
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19883	Rora	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.17814	0.0987117	9.70917	9.53103	OSD-25	19883
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/19885	Rorc	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.487481	0.00187461	11.1745	11.6619	OSD-25	19885
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20016	Polr1c	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.332916	0.0279412	9.00523	8.67231	OSD-25	20016
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20017	Polr1b	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.507473	0.000700578	8.55943	8.05196	OSD-25	20017
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20019	Polr1a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.570685	0.000207911	9.17313	8.60244	OSD-25	20019
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20021	Polr2c	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.175741	0.0739856	8.44153	8.26579	OSD-25	20021
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20024	Sub1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.363267	0.0288873	9.13725	8.77398	OSD-25	20024
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20148	Dhrs3	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.494121	0.00755432	10.524	11.0181	OSD-25	20148
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20166	Rtkn	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.603158	0.00342014	6.05836	6.66151	OSD-25	20166
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20183	Rxrg	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.888681	0.000417234	7.69188	6.8032	OSD-25	20183
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20216	Acsm3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.632147	0.000511186	10.8797	10.2475	OSD-25	20216
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20218	Khdrbs1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.658588	0.00119391	8.19878	7.54019	OSD-25	20218
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20220	Sap18	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.470314	0.0330733	7.48384	7.01352	OSD-25	20220
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20224	Sar1a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.877478	0.0546064	6.85718	5.9797	OSD-25	20224
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20231	Nkx1-2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.224241	0.0868222	6.41445	6.63869	OSD-25	20231
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20249	Scd1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.466908	0.0107938	13.1037	13.5706	OSD-25	20249
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20271	Scn5a	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.243331	0.0630484	5.99127	6.2346	OSD-25	20271
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20280	Scp2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.381714	0.0475869	11.7451	11.3634	OSD-25	20280
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20286	Zc3h7b	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.294428	0.0139442	8.83548	8.54105	OSD-25	20286
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20287	Sct	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.231334	0.0640984	6.21103	6.44237	OSD-25	20287
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20306	Ccl7	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.266768	0.0966684	6.11688	6.38365	OSD-25	20306
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20310	Cxcl2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.27108	0.0612512	4.8708	5.14188	OSD-25	20310
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-137-2d49c2d99e55a9e2c2729122a7521106	http://www.ncbi.nlm.nih.gov/gene/20312	Cx3cl1	http://purl.obolibrary.org/obo/NCBITaxon_10090	1.35824	0.091167	30.2091	11.7888	OSD-137	20312
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20315	Cxcl12	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.456742	0.00736592	10.0593	10.5161	OSD-25	20315
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20318	Sdf4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.321701	0.0221691	9.08163	8.75993	OSD-25	20318
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20333	Sec22b	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.35462	0.0113977	9.18255	8.82793	OSD-25	20333
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20334	Sec23a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.727149	5.55622e-05	10.9248	10.1977	OSD-25	20334
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-47-65754b3ba1b48856d4afd330ef225e46	http://www.ncbi.nlm.nih.gov/gene/20342	Selenbp2	http://purl.obolibrary.org/obo/NCBITaxon_10090	2.64244	0.0738865	682.461	109.942	OSD-47	20342
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20351	Sema4a	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.496733	0.00275944	9.36692	9.86365	OSD-25	20351
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20352	Sema4b	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.35193	0.0112917	7.56379	7.21186	OSD-25	20352
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20383	Srsf3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.856497	0.0446175	6.70923	5.85273	OSD-25	20383
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20394	Scg5	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.255912	0.0862574	5.26228	5.51819	OSD-25	20394
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20397	Sgpl1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.48783	0.000603369	8.60807	9.0959	OSD-25	20397
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20399	Sh2b1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.273769	0.0364123	8.33681	8.06304	OSD-25	20399
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20402	Zfp106	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.440173	0.0125123	9.1561	8.71593	OSD-25	20402
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20416	Shc1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.335673	0.0267112	8.68433	8.34866	OSD-25	20416
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20420	Shd	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.274471	0.0852283	6.53978	6.81425	OSD-25	20420
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20437	Siah1a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.434591	0.00162631	6.58219	6.1476	OSD-25	20437
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20441	St3gal3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.393816	0.0217232	10.1569	9.76306	OSD-25	20441
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20443	St3gal4	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.293443	0.0683782	9.79589	10.0893	OSD-25	20443
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20447	St6galnac3	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.292957	0.0828856	5.03608	5.32904	OSD-25	20447
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20454	St3gal5	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.562614	0.000227004	12.3565	11.7939	OSD-25	20454
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20462	Tra2b	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.370162	0.00628028	8.99706	8.6269	OSD-25	20462
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20463	Cox7a2l	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.266131	0.0580845	8.46309	8.19696	OSD-25	20463
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20469	Sipa1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.329205	0.00267596	7.06623	7.39543	OSD-25	20469
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20475	Six5	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.470651	0.00403632	5.94317	6.41382	OSD-25	20475
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20479	Vps4b	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.352814	0.00211435	9.67807	9.32525	OSD-25	20479
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20482	Skil	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.666771	0.00160728	8.58536	7.91858	OSD-25	20482
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20501	Slc16a1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.361031	0.0334049	9.67819	9.31716	OSD-25	20501
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20502	Slc16a2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.348476	0.0774903	10.6559	10.3074	OSD-25	20502
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20509	Slc19a1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.504494	0.000495032	8.48977	7.98527	OSD-25	20509
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-47-65754b3ba1b48856d4afd330ef225e46	http://www.ncbi.nlm.nih.gov/gene/20515	Slc20a1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.762868	0.000229708	2070.57	1220.33	OSD-47	20515
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20515	Slc20a1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.731515	0.00159658	10.3603	9.62883	OSD-25	20515
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20516	Slc20a2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.635858	0.000118163	10.7003	10.0644	OSD-25	20516
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20517	Slc22a1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.421937	0.0150803	11.5074	11.0855	OSD-25	20517
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20519	Slc22a3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.386023	0.0801959	7.56675	7.18073	OSD-25	20519
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20520	Slc22a5	http://purl.obolibrary.org/obo/NCBITaxon_10090	1.32199	2.8774e-07	10.2219	8.89986	OSD-25	20520
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20522	Slc23a1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.760576	0.0268886	10.477	9.71647	OSD-25	20522
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20524	Slc25a17	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.375975	0.0350477	9.64275	9.26678	OSD-25	20524
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20525	Slc2a1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.732031	0.00010537	9.76047	9.02844	OSD-25	20525
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20526	Slc2a2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.24421	0.033686	11.7782	11.534	OSD-25	20526
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20530	Slc31a2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.269757	0.0259763	8.20465	8.4744	OSD-25	20530
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20534	Slc4a1ap	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.287043	0.0418386	7.76264	7.47559	OSD-25	20534
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20587	Smarcb1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.28199	0.0391342	8.11055	8.39254	OSD-25	20587
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20595	Smn1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.3087	0.0147462	7.20118	6.89248	OSD-25	20595
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20598	Smpd2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.242357	0.0999518	9.63311	9.39075	OSD-25	20598
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20604	Sst	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.253594	0.0686619	6.52053	6.77412	OSD-25	20604
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20612	Siglec1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.490781	0.0375541	7.53016	8.02094	OSD-25	20612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20615	Snapin	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.635836	0.0068378	9.15363	8.51779	OSD-25	20615
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20619	Snap23	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.390233	0.00183003	9.67051	10.0607	OSD-25	20619
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20620	Plk2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.47552	0.0106784	5.94739	6.42291	OSD-25	20620
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20624	Eftud2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.332283	0.00576121	9.04475	8.71246	OSD-25	20624
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20639	Snrpb2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.390059	0.0575654	8.20175	7.81169	OSD-25	20639
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20655	Sod1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.360827	0.0104179	12.4308	12.07	OSD-25	20655
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20658	Son	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.200893	0.0777403	10.027	9.82615	OSD-25	20658
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20687	Sp3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.357833	0.00334898	9.34637	8.98854	OSD-25	20687
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20703	Serpina1d	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.15864	0.0375667	12.8304	12.989	OSD-25	20703
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20716	Serpina3n	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.161409	0.0641737	12.7871	12.6257	OSD-25	20716
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20720	Serpine2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.468864	0.0277783	6.41961	6.88848	OSD-25	20720
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/207212	Arhgef17	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.203744	0.0768147	7.03538	7.23913	OSD-25	207212
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/207214	Larp4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.610657	0.0147462	7.73728	7.12662	OSD-25	207214
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/207215	Fbxo40	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.304033	0.0733309	6.29975	6.60378	OSD-25	207215
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/207227	Stxbp5l	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.317714	0.0994796	5.04472	5.36244	OSD-25	207227
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20723	Serpinb9	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.474955	0.070168	5.98578	5.51082	OSD-25	20723
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20729	Spin1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.181372	0.0851191	9.54046	9.35909	OSD-25	20729
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/207304	Hectd1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.298089	0.00533766	10.6106	10.3125	OSD-25	207304
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/207352	Sec23ip	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.435388	0.0175884	9.17009	8.7347	OSD-25	207352
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20741	Sptb	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.216133	0.0491598	6.03857	6.2547	OSD-25	20741
